﻿1032MCBA9F85240, MCB - IC60H D  -2P 40 Amp Breaking Capacity 15kA , IC60H2PD40, A9F85240, 1
﻿3063TRNSFTransformer-400/220-200VA, TransformerInput 400Output 220 V 200 VA, Transformer-400/220-200VA, Transformer-400/220-200VA, 1
﻿1033ACCACBTM200D, MCCB Thermal Magnetic Trip Unit of NSX250140~200A, TM200D, TM200D, 1
﻿3451BLBLED-Bulb-20W, LED Blub 27 Watt 220 VAC Thread Type -E27, LED-Bulb-20W, LED-Bulb-20W, 1
﻿1102MCTAL26-30-10-110VAC, Magnetic Contactor RANGING COIL 110vac, TAL26-30-10, TAL26-30-10-110VAC, 1
﻿1032MCB24454, MCB - C60 C - 2P 32Amp Breaking Capacity 10kA , C60A2PB32, 24454, 1
﻿1071BUFMODUB10241, Buffer Module  15 Ampere - Spring Terminal	, DELETE, UB10241, 1
﻿1583SSHAH22-PW3B11, Selector Switch3 Position2 NOblack, AH22-PW3B11, AH22-PW3B11, 1
﻿2943PNEREGIR2020-02, Air Regulator 0.01 ~ 0.8 Mpa Thread Size 11 mm, IR2020-02, IR2020-02, 1
﻿1781CLPMTRFluke-179, Digital Multi Meter 10 A  50 Mohm  1000 VAC/DC, Fluke-179, Fluke-179, 1
﻿1082TMPR3RN1011-1CB00, Thermistor Relay1NO+1NC 24 VACScrew Connection , 3RN1011-1CB00, 3RN1011-1CB00, 1
﻿1042MCDIL2MK-10, 230 VAC Capacitor Contactor 50 A 3 Pole , DIL2MK-10, DIL2MK-10, 1
﻿1032MCBA9F95201, MCB - IC60L K  -2P 1A mp Breaking Capacity 100kA , IC60L2PK1, A9F95201, 1
﻿1032MCBA9F84210, MCB - IC60H C  -2P 10 Amp Breaking Capacity 15kA , IC60H2PC10, A9F84210, 1
﻿1602SURGPR566120, Lightning Arrester 25kA1 Pole 230 VAC 50/60 Hz, SP120, 566120, 1
﻿1032MCBA9N18423, MCB- IC120H-B 3P 63Amp Breaking Capacity 15kA  , IC120H3PB63, A9N18423, 1
﻿1082MPCB3RV1031-4DA10, MPCB - 18...25Ampere (ICU) 50KA - Rotary Type, 3RV1031-4DA10, 3RV1031-4DA10, 1
﻿1032MCBA9F94125, MCB - IC60L C  -1P 25Amp Breaking Capacity100kA , IC60L1PC25, A9F94125, 1
﻿1033LMTSWHZCD29, Snap Action Limit Switch 24 VDC2 pole1NC+1NO, ZCD29, ZCD29, 1
﻿1581DSPLAYPXR4BEY1-1Y000, PXR - Temp-Controller 4 Digit100~240V DC4-20mA, PXR4BEY1-1Y000, PXR4BEY1-1Y000, 1
﻿2792GLRLYMM4XP, 24 VDC Power Relay 4PDT 15 Round Pin  7.5 A, MM4XP, MM4XP, 1
﻿6352DSPLAYBEVAV-961000W, Analogue Watt Meter  96 x 96mm  Range 1000 W	, BEVAV-96, BEVAV-961000W, 1
﻿1001ACCPLC221095, AS Interface Handled  LCD Display   5 keys, VBP-HH1-V3.0, 221095, 1
﻿1221CAMSWH140711, Changeover Switch 16 A  3Pole 3 Position Black, 140711, 140711, 1
﻿1601MCBMU106A, MU106A - MCB -1P 6 Amp Breaking Capacity 6kA - AC, MU106A-C6, MU106A, 1
﻿1032ITFMODLA1LC580BD, Interface Moduleinput 24 VDC-240 VAC 32 A , LA1LC580BD, LA1LC580BD, 1
﻿1032MCLP1D4011MD, 220VDC Contactor 3P 40 Amp (AC-3)18.5 kW -1NO+1NC, LP1D4011MD, LP1D4011MD, 1
﻿1034MMCCA2KN40p7, Contactor Relay 4NO + 10 A220 Vac, CA2KN40p7, CA2KN40p7, 1
﻿2921RRRPES6022769, Rect Ref Pho Sensor PNP Sn 6.5 m10-30 VDC, WL160-F142, 6022769, 1
﻿1082MCCB3VF1231-1DG21-0AA0, MCCB 40 Ampere18 KA at 480 VAC 3P	, 3VF1231-1DG21-0AA0, 3VF1231-1DG21-0AA0, 1
﻿1083MMC3TK2040-3AP0, Contactor Relay  4NO + 0NC 09Ampere  220/230VAC, 3TK2040-3AP0, 3TK2040-3AP0, 1
﻿1001CIPS15599, Inductive analog sensor 0 mA ... 20 mA., IA8-M1K-I3, 15599, 1
﻿1041MPCB278484, MPCB 6.3-10Ampere lcu 50KA - Button Type, PKZM01-10, 278484, 1
﻿2792CIPSE2E-X4MD1, Sensor 4 mm Barrel 37mm length 12 → 24 V dc IP67, E2E-X4MD1, E2E-X4MD1, 1
﻿6142VRSDF11-4000-L, SDF Series V Regulator 3000W 220V , SDFII-4000-L, SDF11-4000-L, 1
﻿1032MCBA9F73406, MCB - IC60N B  -4P  6 Amp Breaking Capacity 15kA , IC60N4PB6, A9F73406, 1
﻿1102AMCGCTA30-30-32, Aux.Contact For Magnetic Contactor-2 NO + 2 NC, A30-30-32, A30-30-32, 1
﻿1793TOLRGTK2225-4, Thermal Overload Relay 2.5 - 4 690 V 1NO + 1NC, GTK-22, GTK2225-4, 1
﻿2791CIPSE2ECCR5B1, Dia 8mm Cyli. Inductive P. Sensor - Cable Type, E2EC-CR5-B1, E2ECCR5B1, 1
﻿5212CAMSWHQS5-15N, Cam Switch 15 Ampere 500 V  3 Position , QS5-15N, QS5-15N, 1
﻿1101MC1SBL243061R5110, Magnetic Contactor 26 A15 KW 3P 17~32 VDC1NO, TAL26-30-10, 1SBL243061R5110, 1
﻿1004RIPS082692, Ind PNP NO Rec..Sn 10mm Connector M124P 10-30V, NBN10-F10-E2-V1, 082692, 1
﻿1582MCFC-0, 220 VAC Contactor 3P 3Amp(AC-3) 2kW - 1NO+1NC, FC-0, FC-0, 1
﻿6921TIMERATA1214, Multi Function Timer 100~120 VACCont5A 250 V, PM48, ATA1214, 1
﻿1032MCBA9F85463, MCB - IC60H D  -4P 63 Amp Breaking Capacity 15kA , IC60H4PD63, A9F85463, 1
﻿1033AUMCCB432597, AUX-MCCB Direct Rotary Handle NSX 400-650, 432597, 432597, 1
﻿3061CBGLND155516Brass, Brass Cable Gland With Nut 16 mm, 1555.16.Brass, 155516Brass, 1
﻿1102UVTACB1SDA062093R1, Under Voltage Release For ACB  380 ~ 400 VAC, 1SDA062093R1, 1SDA062093R1, 1
﻿2022SURGPR900110, Surge Arrester Type 1100KA 160 A 400 VAC3 , SPD-DB3255, 900110, 1
﻿1621UDCUDC3300, Universal Digital Controller250 VAC, DC330B-KE-000-20-00B000-20-0, UDC3300, 1
﻿1032MCB25184, MCB C60H - 2P 2 Amp - Breaking Capacity 15kA - AC, C60H2PD2, 25184, 1
﻿1202DSPLAYBE72Hz45/65, Analogue Hertz Meter 72x72 mm45/65 HZ, BE-72, BE72Hz45/65, 1
﻿2753ETOLRTH-N20KP-90A, Thermal Over Load Relay 7-11A, TH-N20KP, TH-N20KP-90A, 1
﻿1032CRRPESXUM1APANL2, Photo-electric sensor - XUM - reflex - Sn 4m - 12., XUM1APANL2, XUM1APANL2, 1
﻿1083AMCGCT3RH1921-1HA13, Aux. Contact for Magnetic Contactor - 1 NO + 3 NC, 3RH1921-1HA13, 3RH1921-1HA13, 1
﻿1002CIPSY89930, Ind PNP NO ɸ12mm Sn 4mm Cable PVC 2M 3P 10-30V, NBN4-12GM50-E2 , Y89930, 1
﻿1042MMCDILER31, Contactor Relay  3NO + 1NC  3Ampere  24 VAC, DILER-31(24 VAC), DILER31, 1
﻿1123MC100-C7200B, 110 VAC Contactor 3P 72 Amp (AC-3) 40 kW, 100-C7200B, 100-C7200B, 1
﻿6712SVCSA20822DFSN, Coil For Solenoid Valve 220 VAC, SA20822DFSN, SA20822DFSN, 1
﻿1032MCBA9F84425, MCB - IC60H C  -4P 25 Amp Breaking Capacit  15kA , IC60H4PC25, A9F84425, 1
﻿1102MCBS281-C100, MCB  - 1P 100 Amp Breaking Capacity 6kA - AC, S281-C100, S281-C100, 1
﻿1032MMCLC1K09004V7, 415 VAC Contactor 20 A 4P 4NO50/60 HZ, LC1K09004V7, LC1K09004V7, 1
﻿1081PCUSBA6GK1571-0BA00-0AA0, PC adapter USB A2 6GK1571-0BA00-0AA0, 6GK1571-0BA00-0AA0, 6GK1571-0BA00-0AA0, 1
﻿2981MCCBXS125NJ4P063, MCCB4P 63Ampere Breaking Capacity - 25KA, XS125NJ, XS125NJ4P063, 1
﻿1311MCDMC85-220VAC, Magnetic Contactor3P 75 Ampere(AC-3) 45kW, DMC85, DMC85-220VAC, 1
﻿1031MCCBNS1250H33479, Moulded Case Circuit Breaker-1250Ampere 3P - 70kA, NS1250H, NS1250H33479, 1
﻿1032MCBMGN61523, MCB C60H - DC - 2P 3Amp Breaking Capacity 5kA, C60H-DC, MGN61523, 1
﻿1271CTMFO40-100/5A, MFO-30 Current Transformer  100/5 Ampere Class 1, MFO-30, MFO40-100/5A, 1
﻿1033RRRPESXUJ-T060319, Rec Ref Photo SensorSn 6ML/D ON24~240 VAC, XUJ-T060319, XUJ-T060319, 1
﻿3874SOLVALSVS-4-1/8, Front panel valve 3.5-8 BAR flow rate=120 l, 10192-P202, SVS-4-1/8, 1
﻿7502TS16021, Programming Time Switch 24 Hours 240 VAC, 16021, 16021, 1
﻿1032MCBA9F94350, MCB - IC60L C -3P 50 Amp Breaking Capacity 100kA , IC60L3PC50, A9F94350, 1
﻿1084MC3RT1026-1AV00, Contactor  440VAC  11 KW/400V 25A(AC-3) 3P, 3RT1026-1AV00, 3RT1026-1AV00, 1
﻿1032MCBA9F83403, MCB - IC60H B  -4P 3 Amp Breaking Capacity 15kA , IC60H4PB3, A9F83403, 1
﻿1083MC3TB4317-0AP0, Contactor220VAC 11KW/400V 25A(AC-3)3P 2NO+2NC, 3TB4317-0AP0, 3TB4317-0AP0, 1
﻿1032TIMERRE1-LA002, Time Delay Relay1s~30s 24~240 VAC/DC , RE1-LA002, RE1-LA002, 1
﻿1102MCBS242-C6, MCB - 1P 6 A  Breaking Capacity 6 kA - AC, S242-C6, S242-C6, 1
﻿1231MCRELYM3PRC/S, Under Over Voltage RelayDPDT415 V, M3PRC/S, M3PRC/S, 1
﻿1044ACENCLKnob, Multi Knob For Isolator P3-63 , knob for Isolator, Knob, 1
﻿1791MCMC225A/4220VAC, 220 VAC Contactor 4P 260Amp(AC-1) 185kW-2NO+2NC, MC-225A/4, MC225A/4220VAC, 1
﻿1082MMC3TH4355-0AP0, Contactor Relay  5NO + 5NC 10Ampere  220/230VAC, 3TH4355-0AP0, 3TH4355-0AP0, 1
﻿1151ADSGEQ593004413, SE1 Motor Sirene  112 dB 220 V AC - Gray, SE1, 593004413, 1
﻿1032MCBA9F93306, MCB - IC60L B -3P 6 Amp Breaking Capacity 100kA , IC60L3PB6, A9F93306, 1
﻿1031ACBLOG47282, ACB Micrologic  2.0 A  Ammeter  Basic Function, Micrologic 2.0A, 47282, 1
﻿1032MCBA9F85140, MCB - IC60H D -1P 40 Amp Breaking Capacity 15kA, IC60H1PD40, A9F85140, 1
﻿3062THRCPLWTC-6X137MM, Thermocouple0~800Probe 6X137 mm/ 12mmWire Type, Wire ThermoCouple-6X137MM, WTC-6X137MM, 1
﻿1903FIOPSNP/N69143, Fiber Optic Sensor Amplifier10-30 VDC NO/85 ma, P/N69143, P/N69143, 1
﻿1583PILAH22-ZMWH, AH22- 22mm  Pilot Light 230V -White, AH22-ZMWH, AH22-ZMWH, 1
﻿2942SOLVALVF3130-3G-02, Solenoid Valve0.15~0.9 Mpa88 ~ 138 VAC, VF3130-3G-02, VF3130-3G-02, 1
﻿1151STLGHT838101313, MBM Flashing beacon Ø 120 mm 2200VAC IP 65 Orang, MBM-220VAC, 838101313, 1
﻿2502DSPLAY2RID481A, Digital Ampere Meter  96 x 48 mm 600/5 A 230 V, 2RID48.1A, 2RID481A, 1
﻿1032MCBA9F95101, MCB - IC60L K  -1P 1Amp Breaking Capacity 100kA , IC60L1PK1, A9F95101, 1
﻿1082CIPS3RG4013-0AF01, Cyl Ind SensorM18NCSn 5mmPNP15-34 VDC, 3RG4013-0AF01, 3RG4013-0AF01, 1
﻿3061CTRANS400/17/28/100V-24A, Control Transformerin 400 VACOut 17/28/100V2.4A, Transformer-400/17/28/100V-2.4A, 400/17/28/100V-24A, 1
﻿1581MCCBBW125JAG3P50, MCCB3P 50Ampere Breaking Capacity - 30KA, BW125JAG, BW125JAG3P50, 1
﻿1032MCBA9F84110, MCB - IC60H C  -3P 10 Amp Breaking Capacity 15kA , IC60H1PC10, A9F84110, 1
﻿3061TRNSF110-440r-2000VAC, 3061TRNSFTransforme110-440r-2000VAC, 110-440r-2000VAC, 110-440r-2000VAC, 1
﻿3061ACCFiberSheet16x10, Bakelite Sheet  16X10, Bakelite Sheet16x10, FiberSheet16x10, 1
﻿1602MCBMU332A, MU332A MCB - 3P 32 Amp Breaking Capacity 6kA - AC, MU332A-C32, MU332A, 1
﻿2791LMTSWHD4MC-1000, Limit Switch Hinge lever SPDT 10 A 250 VAC, D4MC-1000, D4MC-1000, 1
﻿1302SVC018Z6176, Coils for Solenoid Valve 220 VAC 10 W, 018Z6176, 018Z6176, 1
﻿2751DOLSTRMS-N20KPPM, DOL Starter  12~18 A  11 KW  380 ~ 440V, MS-N20KPPM, MS-N20KPPM, 1
﻿1032MCBA9F95401, MCB - IC60L K  -4P 1 Amp Breaking Capacity 15kA , IC60L4PK1, A9F95401, 1
﻿2922RRRPES6026052, Rec Ref Pho SenorSn 6 mNPNL/D ON10-30VDC, WL100-N1432, 6026052, 1
﻿3113DOLSTRQX1-30-63A, star-delta starter 63A 30KW, QX1-30, QX1-30-63A, 1
﻿3871CIPSSMEO-1-LED-24-B, Proximity sensors block design magnetic reed, SMEO-1-LED-24-B, SMEO-1-LED-24-B, 1
﻿2801MCBMY6657NSP, 220V Magnetic Contactor75 A(AC-3)37 KW 3P 2NO+2NC, FC-65NS, BMY6657NSP, 1
﻿1031SWSOCKKB32TV, 2Gang TV outlet KB32TV , KB32TV, KB32TV, 1
﻿1032MCBA9F93420, MCB - IC60L B  -4P20 Amp Breaking Capacity 15kA , IC60L4PB20, A9F93420, 1
﻿1081DISREA4AJ9903-2CC, DISCHARGE REACTOR 230....690V 50-60HZ, 4AJ9903-2CC, 4AJ9903-2CC, 1
﻿2851GLRLYR15-2013-23-1110-WT, Glass Relay 11 Pin 10 A Coil 110 VDC 3PDT, R15-2013-23-1110-WTL, R15-2013-23-1110-WT, 1
﻿1033LMTSWHXCLJ767H29, Limit Switch Roller Plunger - 1NC+1NOSnap Action, XCL-J767, XCLJ767H29, 1
﻿1103SHMCCBK5S8, Shunt For MCCB  24  VAC	, K5S8, K5S8, 1
﻿2121PFCON40101008,  MPR-60S Network Analyzer, MPR-60S 41, 40101008, 1
﻿1032MCBA9F75463, MCB - IC60N D  - 4P 63 Amp Breaking Capacity 10kA , IC60N4PD63, A9F75463, 1
﻿1072SMPSQT20241-12, Switch Power Supply 24-28VDC 20A - Spring Terminal, QT20.241-21, QT20241-12, 1
﻿1492PNLFANRD45-121, Panel Fan120x120x38 mm (4.72 inch)220 VAC 17 W  , RD45-121, RD45-121, 1
﻿1802TIMER03700, Digital Timer 250 VAC 1 h 1NO + 1NC, 03700, 03700, 1
﻿1032MCLC2K0910D7, Reversing Contactor - 3P(3 NO) 9 A 42 VAC coil, LC2K0910D7, LC2K0910D7, 1
﻿2702LMTSWHAH8169, spring total length 80mm; NO + NC; 5A; max250VAC, AH-8169, AH8169, 1
﻿1031ENGANYPM5350, PowerLogic™ Power Meter PM5350, METSEPM5350, PM5350, 1
﻿1032APUSHBZALVM4, Red light block for head Ø22 integral LED 240 V , ZAL-VM4, ZALVM4, 1
﻿8553POWCAPCTB25-440, Power Factor Capacitors 25 KVAR440 V3 Phase, CTB25-440, CTB25-440, 1
﻿1082MCB5SY41137, MCB1P 13 Ampere Breaking Capacity - 10 KA, 5SY4113-7, 5SY41137, 1
﻿1141TIMERATDV-NDT, Timing Relay Adjust. Multi-Function1M-10H240VAC, ATDV-NDT, ATDV-NDT, 1
﻿1032MCBA9F92401, MCB - IC60L Z  -4P 1 Amp Breaking Capacity 15kA , IC60L4PZ1, A9F92401, 1
﻿1001CIPS106480, NAMUR NC ɸ30mm Sn 10mm Cable PVC 2M 2P 5-25 V, NJ10-30GM-N, 106480, 1
﻿3573PNLFAN039139, Axial Fan Muffin XL DC 24 VDC 0.25 A 6.0 W, MD24B1NDNX, 039139, 1
﻿1081PLCMOD6ES7138-4FA03-0AB0, Electronic Input Module For ET200S 4/8 DI 24 VDC, 6ES7138-4FA03-0AB0, 6ES7138-4FA03-0AB0, 1
﻿1792TOLRMT-150/3K, Thermal Overload Relay95 - 130 A 690 V 1NO+1NC, MT150/3K, MT-150/3K, 1
﻿2791CDMPESE3F2DS10C4N2M, Cy Photo ElectricɸM18Sn0.1mNPNLigh/Dark ON, E3F2-DS10C4N2M, E3F2DS10C4N2M, 1
﻿1083LMTSWH3SE5112-0CA00, Position Switch1NO+1NCSnap ActionPin Plunger	, 3SE5112-0CA00, 3SE5112-0CA00, 1
﻿8051THRCPLPT100-6X163MM, PT100 ThermoCouple0~1200 C6 X 163 mm/20 mm, PT100-6X163MM, PT100-6X163MM, 1
﻿1082MC3RT1035-1AG20, Contactor  110VAC  18.5KW/400V 40A(AC-3) 3P, 3RT10351AG20, 3RT1035-1AG20, 1
﻿2232RIPSIN5133, Rec Ind Sensor NO ɸ Sn 4mm NPN 10-36 VDC, IN-3004-ANKG, IN5133, 1
﻿1041TOLR107316, Thermal Overload Relay 145-175A 600V 1NO + 1NC, ZB150-175, 107316, 1
﻿2792TIMERH3BF-8, Timer  On-Delay 0.5s~100 h 120 VAC, H3BF-8, H3BF-8, 1
﻿1032MCBA9F85363, MCB - IC60H D  -3P 63 Amp Breaking Capacity 15kA , IC60H3PD63, A9F85363, 1
﻿1102SHMCCB1SDA051336R1, Shunt For MCCB  220 - 240 VAC 220-250 VAC, 1SDA051336R1, 1SDA051336R1, 1
﻿1041MMC051783, 110 VAC Contactor Relay3P  9 Ampere  1NO, DILEM-10(110V50HZ), 051783, 1
﻿1241CBLCBL-S7/029/G, 7.029 Single Core PVC Standard Copper Green 90mtr, CBL-S7/.029/G, CBL-S7/029/G, 1
﻿1071DCCONUBC10241, DC to DC Converters  10-8.6Ampere -Screw Terminal, UBC10241, UBC10241, 1
﻿1201DSPLAYBE7260A, Analogue Ampere Meter  72 x 72 mm  60 A	, BE-72, BE7260A, 1
﻿2752MCSDK12CXDC24, 24 VDC Contactor 3P 20 Amp(AC-3) 4 kW-, SD-K12, SDK12CXDC24, 1
﻿9153MECVA41021-1000, Spool ValveRange 3/2 Operate	, 41021-1000, 41021-1000, 1
﻿1033SWIDIS31106, Switch Disconnector 250A 3P Rotary Handle 690V, INS250-3P, 31106, 1
﻿1042MMCDIL08-53, 220 VAC Aux Contactor 6 A  - 5 NO + 3 NC 8 Pole, DIL08-53, DIL08-53, 1
﻿1032MCBA9F95302, MCB - IC60L K  -3P 2 Amp Breaking Capacity 15kA , IC60L3PK2, A9F95302, 1
﻿1084MMC3TA6305-0A, 220 V Aux Contactor6 A  8 NO 8 Pole, 3TA6305-0A, 3TA6305-0A, 1
﻿1033MCCB432895, Moulded Case Circuit Breaker - 630Ampere 3P - 70kA, NSX630H, 432895, 1
﻿1032TOLRLR2K0310, Thermal Overload Relay2.6-3.7 A 600V 1NO + 1NC, LR2K0310, LR2K0310, 1
﻿3351CAMSWH201/0008, Came switch head  Grey/Black 3 Position 88X88, 201/0008, 201/0008, 1
﻿1102MCBS272-C10, MCB - 2 P 10 Amp  Breaking Capacity 10 kA - AC, S272-C10, S272-C10, 1
﻿1541CTWSB75-800/5, Current Transformer  800/5 Ampere Class 1, WSB75-800/5, WSB75-800/5, 1
﻿1604MCBMC250A, MC250A MCB -2P 50 Amp Breaking Capacity 6kA - AC, MC250A-C50, MC250A, 1
﻿5612CABLEWWAK3P2-2/P00, Female ConnectorM124 PinAngled2MWith Light, WWAK3P2-2/P00, WWAK3P2-2/P00, 1
﻿1032MMCCAD50FD, 110 VDC Auxiliary Contactor 10A 5NO, CAD50FD, CAD50FD, 1
﻿1041AMCGCTDILR53D, Aux. Contact for Magnetic Contactor - 1 NO + 2 NC, DILR53D, DILR53D, 1
﻿1182CIPSBCS-010-PSB-1-L-PU-02, Balluff BCS-010-PSB-1-L-PU-02 Proximity Switch, BCS-010-PSB-1-L-PU-02, BCS-010-PSB-1-L-PU-02, 1
﻿1032MCBA9N18512, MCB- IC120H-D 3P 80Amp Breaking Capacity 15kA  , IC120H3PD80, A9N18512, 1
﻿3181POWCAPB32304A4252040, KVAR Capacitor 440 VAC 25 KVAR 3X137Uf, MKD440-D-25.0, B32304A4252040, 1
﻿1761GIVEAWDisplay-Stand, Display Stand Rotary Counter Top, Display Stand, Display-Stand, 1
﻿1033PLCCPUTWDLMDA20DRT, PLC base Twido - 12 I 24 V DC - 8 O solid state , TWDLMDA20DRT, TWDLMDA20DRT, 1
﻿3872CIPSSME-1-LED-24-B, Proximity sensor, SME1LED24-B, SME-1-LED-24-B, 1
﻿1032MCBA9F94250, MCB - IC60L C  -2P 50 Amp Breaking Capacity 100kA , IC60L2PC50, A9F94250, 1
﻿1032MCBA9F83302, MCB - IC60H B  -3P 2 Amp Breaking Capacity 15kA , IC60H3PB2, A9F83302, 1
﻿1013JBKX2255, 160 x 200 x 98 mm Cable Junction Box Ex Type, KX2255, KX2255, 1
﻿1222CAMSWH30711, ChangeOver Switch 50 A 3 Pole 3 Position Black, 3.07.11, 30711, 1
﻿1171DSPLAYTC4L14R, TC4L- Temp-Controller 4 Digit100~240VRelay + SSR, TC4L-14R, TC4L14R, 1
﻿2922BSS6022839, Suppression SensorSn 300mmNPNL/D ON10-30 VDC, WTB190T-N162 , 6022839, 1
﻿3112DSPLAYGB/T7676-98, Analogue Ampere Meter160X160mmRange 0~100 A, GB/T7676-98, GB/T7676-98, 1
﻿1751TACMTRDT-2234A, Digital Photo Tachometer  5 - 99999 RPM, DT-2234A, DT-2234A, 1
﻿1033MPCBGV2P02, MPCB 0.16..0.25 Ampere  Icu 100 kA - Button Type , GV2P02, GV2P02, 1
﻿1031STLGHTXVC4B5, 40 mm - Tower Lights Module 24 V DC, XVC4B5, XVC4B5, 1
﻿7242TIMERVDE0435, Timer  On-delay 06~160 Sec 24 VAC, VDE0435, VDE0435, 1
﻿1032MCBA9F93204, MCB - IC60L B  -2P 4 Amp Breaking Capacity 100kA , IC60L2PB4, A9F93204, 1
﻿1083PBSB3SB1831-7AK-Z, Push Button Enclosure1 hole Lid Yellow RAL 1021, 3SB1831-7AK-Z, 3SB1831-7AK-Z, 1
﻿1572RRRPESMG-2MX, Rect. Retro Ref.Photo Electric Sensor - Cable Type, MG-2MX, MG-2MX, 1
﻿2792CNTRH7BX-A, Digital Counter Meter100~240 VRange 0.001~999999, H7BX-A, H7BX-A, 1
﻿1032MCBA9F74401, MCB - IC60N C - 4P 1 Amp Breaking Capacity 10kA , IC60N4PC1, A9F74401, 1
﻿1081PLCMOD6ES7231-4HD30-0XB0, SM 1231 Analog Input Module 4 AI 12 bit 24 V DC, 6ES7231-4HD30-0XB0, 6ES7231-4HD30-0XB0, 1
﻿1801MCB03384, MCB - 10 Ampere 1P Breaking Capacity 6KA, MCB1PC10, 03384, 1
﻿1592MCCBTCD134060WL, MCCB3P 60 Ampere Breaking Capacity - 14kA, TCD134060WL, TCD134060WL, 1
﻿1032MCLC1DT32R7, Contactor 415VAC18.5 KW/400V32A(AC-3)3P4NO, LC1DT32R7, LC1DT32R7, 1
﻿1282CPS252757, Control Pressure Switch4~30 bar10 A  SPDT, MDR-F 30HE, 252757, 1
﻿1081MC3RT10261AP00, Contactor  230VAC  11 KW/400V 25A(AC-3) 3P, 3RT1026-1AP00, 3RT10261AP00, 1
﻿1082MC3TF4422-0XM0, 230 VAC Magnetic Contactor32 A (AC-3)17 (KW) 3P	, 3TF4422-0XM0, 3TF4422-0XM0, 1
﻿3792DSPLAYT2B20XXXX, Digital RPM MeterIn Put 100~2000 HZ110~220 VAC, DPI35, T2B20XXXX, 1
﻿1141TEMPCAT-902, Temp ControlRelay/SSR Output1 Alarm100~240V, AT-902, AT-902, 1
﻿1041TOLR625513, Thermal Overload Relay1.6 ~ 2.4A 600V 1NO + 1NC, Z00-2.4, 625513, 1
﻿2792TIMERH5CN-XBN, Timer  On-Delay 0.1s~999.9s 100~240 VAC, H5CN-XBN, H5CN-XBN, 1
﻿7002RIPSIMR21030, Inductive SensorNOSn 10 mm NPN 10-30 VDC4Wire, IMR.2-10-30, IMR21030, 1
﻿1032MCBA9F92201, MCB - IC60L Z  -2P 1 Amp Breaking Capacity 100kA , IC60L2PZ1, A9F92201, 1
﻿1033CIPSXS2M18KP340, Cyl Ind Sensor NO/NCM18 mmSn 8mmPNP/NPN24V, XS2M18KP340, XS2M18KP340, 1
﻿5962SOLVALB2599BL, B2599BL the FILTER / REG.NEU P3D-KA00KEBLP , B2599BL, B2599BL, 1
﻿1032MCB25709, MCB C60H - 2P 1Amp - Breaking Capacity 15kA - AC, C60H2PD1, 25709, 1
﻿1584TIMERNAT-60N415VAC, Pneumatic Timer 0.2-60 SEC 415 V 50 / 60 Hz, NAT-60N, NAT-60N415VAC, 1
﻿1032ELCB16819, ELCB 2P 63 Ampere  Sensitivity 100 mA - AC Type, 16819, 16819, 1
﻿1271STLGHTLTE-1122R, 120 mm -Rotary Warning Light  24 VDC - Red, LTE-1122R, LTE-1122R, 1
﻿1034COILLX1FJ110, 110 VAC Coil Magnetic Contactor , LX1FJ110, LX1FJ110, 1
﻿1002SWIAMP132960, Switch Amplifier  2 Channels 10 - 30VDC Ex Type, KFD2-SR2-EX2.W, 132960, 1
﻿1033MCEP1PK0901ED3, 48 VDC Contactor 3P 9 Amp (AC-3) 4kW - 1NO+1NC, EP1PK0901ED3, EP1PK0901ED3, 1
﻿2232CIPSIF5297, Cyl Ind Sensor NOɸ 12mm Sn 2mmPNP10-55 VDC, IFA3002-BPKG, IF5297, 1
﻿1032MCBA9F93316, MCB - IC60L B -3P 16 Amp Breaking Capacity 100kA , IC60L3PB16, A9F93316, 1
﻿2841TMPTRS4114, Universal transmitter RTD TCOhm 0...20 mA., 4114, 4114, 1
﻿1083TIMER3RP1574-1NP30, Timing Relay Adjustable star delta1s~20s 220V VAC, 3RP1574-1NP30, 3RP1574-1NP30, 1
﻿1033LMTSWHMS04S0100, Limit switch - rotary spring rtn.10Amp 240VAC SPDT, MS04S0100, MS04S0100, 1
﻿1631LMTSWHHY-M904, Limit Switch Adjustable Arm With Pully 1NC+1NO, HY-M904, HY-M904, 1
﻿1071SMPSSL10300, Switch Power Supply 24-28VDC 10 A-Screw Terminal, SL10.300, SL10300, 1
﻿1032SCFM036854, Advanced control unit 3~12 A 24 VAC, LUCD12B, 036854, 1
﻿1392PNLFANUF-17P23-BTH, Panel Fan 172x172x51 mm (6.77 inch) 230 VAC35 W, UF-17P23-BTH, UF-17P23-BTH, 1
﻿1032ETOLRLRD3359, Thermal Over Load Relay - Setting Range  48...65 A, LRD3359, LRD3359, 1
﻿1292CIPSNJ3-14GM40-Z0, SENSOR, NJ3-14GM40-Z0, NJ3-14GM40-Z0, 1
﻿1031ENGANYM6200A0A0B0A0A0P, ION6200-Multi Meter-Basic Reading 4 Digit  RS485, ION6200, M6200A0A0B0A0A0P, 1
﻿8443MAGSNSSPWG/87572, Magnetic Sensor NO Sn 5 mm1A 25W 24 VDC, SPWG/87572, SPWG/87572, 1
﻿1033MCRELYLA6DK10F, Latching Block 110 VAC  30 W , LA6DK10F, LA6DK10F, 1
﻿3061GIVEAWStamp-Pad, Stamp Pad  Size  7 x 11 inch , Stamp-Pad, Stamp-Pad, 1
﻿1141TIMERAH31, Timing Relay Analogue 0 ~ 30 s 240VAC, AH3-1, AH31, 1
